Incident ID;Title (Company);Description;Date of occurrence;Jurisdiction;LINDDUN categories;Data exposure score;Identification score;Data Sensitivity score;Threat Actor;Techniques Used;Data Protection State;Root Cause (Why);Asset Type;Source;has_personal_data;has_special_categories;has_credentials
hibp-2020-05-10-Zacks-zacks.com-Zacks;Zacks;"In December 2022, the investment research company Zacks announced a data breach. The following month, reports emerged of the incident impacting 820k customers. However, in June 2023, a corpus of data with almost 9M Zacks customers appeared before being broadly circulated on a popular hacking forum. The most recent data was dated May 2020 and included names, usernames, email and physical addresses, phone numbers and passwords stored as unsalted SHA-256 hashes. On disclosure of the larger breach, Zacks advised that in addition to their original report ""the unauthorised third parties also gained access to encrypted [sic] passwords of zacks.com customers, but only in the encrypted [sic] format"".";10.05.20 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Drive-by Compromise;Strong;Unknown;Network;HIBP;1;0;1
hibp-2024-06-22-Zacks2024-zacks.com-Zacks (2024);Zacks2024;In June 2024, the investment research company Zacks was allegedly breached, and data was later published to a popular hacking forum. This comes after a separate Zacks data breach confirmed by the organisation in 2023 with the subsequent breach disclosing millions of additional records representing a superset of data from the first incident. The 2024 breach included 12M unique email addresses along with IP and physical addresses, names, usernames, phone numbers and unsalted SHA-256 password hashes. Zacks did not respond to multiple attempts to contact them about the incident.;22.06.24 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Strong;Unknown;Network;HIBP;1;0;1
hibp-2023-11-16-ZadigVoltaire-zadig-et-voltaire.com-Zadig & Voltaire;ZadigVoltaire;"In June 2024, a data brach sourced from French fashion brand Zadig & Voltaire was publicly posted to a popular hacking forum. The data included names, email and physical addresses, phone numbers and genders. When contacted about the incident, Zadig & Voltaire advised the incident had occurred more than 6 months ago and that ""all measures were taken quickly"".";16.11.23 00:00;Non-EU;Linkability, Identifiability;0;2;0;Unknown;Unknown;Unknown;Unknown;Network;HIBP;1;0;0
hibp-2021-11-22-ZAPHosting-zap-hosting.com-ZAP-Hosting;ZAPHosting;In November 2021, web host ZAP-Hosting suffered a data breach that exposed over 60GB of data containing 746k unique email addresses. The breach also contained support chat logs, IP addresses, names, purchases, physical addresses and phone numbers.;22.11.21 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Unknown;Unknown;Network;HIBP;1;0;0
hibp-2025-11-06-Zilvia-zilvia.net-Zilvia.net;Zilvia;In November 2025, data breached from the Zilvia.net Nissan 240SX Silvia and Z Fairlady car forum was leaked. The breach exposed 288k unique email addresses along with usernames, IP addresses and salted MD5 password hashes sourced from the vBulletin based platform. Attempts to contact Zilvia.net about the incident were unsuccessful.;06.11.25 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Strong;Unknown;Network;HIBP;1;0;1
hibp-2024-06-20-ZLib-z-lib.is-Z-lib;ZLib;In June 2024, almost 10M user records from Z-lib were discovered exposed online. Now defunct, Z-lib was a malicious clone of Z-Library, a well-known shadow online platform for pirating books and academic papers. The exposed data included usernames, email addresses, countries of residence, Bitcoin and Monero cryptocurrency wallet addresses, purchases and bcrypt password hashes.;20.06.24 00:00;Non-EU;Linkability, Identifiability;0;1;0;Unknown;Unknown;Strong;Challenge/Fun;Network;HIBP;1;0;0
hibp-2018-07-01-Zoomcar-zoomcar.com-Zoomcar;Zoomcar;In July 2018, the Indian self-drive car rental company Zoomcar suffered a data breach which was subsequently sold on a dark web marketplace in 2020. The breach exposed over 3.5M records including names, email and IP addresses, phone numbers and passwords stored as bcrypt hashes. The data was provided to HIBP by dehashed.com.;01.07.18 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;Strong;Profit-Oriented;Network;HIBP;1;0;1
hibp-2020-01-12-Zoosk2020-zoosk.com-Zoosk (2020);Zoosk2020;In January 2020, the online dating service Zoosk suffered a data breach which was subsequently shared extensively across online hacking communities. The breach contained 24 million unique email addresses alongside extensive personal information including genders, sexualities, dates of birth, physical attributes such as height and weight, religions, ethnicities and political views. The breach also allegedly exposed MD5 password hashes, although the data circulating in hacking circles had this field nulled out. The breach was provided to HIBP by breachbase.pw.;12.01.20 00:00;Non-EU;Linkability, Identifiability, Disclosure of information, Non-compliance;0;1;1;Extern (Intentional);Unknown;Weak;Unknown;Network;HIBP;1;1;0
hibp-2024-11-23-SeniorDating-seniordating.app-Senior Dating;SeniorDating;"In 2024, the 40+ dating website Senior Dating suffered a data breach. Attributed to an exposed Firebase database, the breach included extensive personal information on 766k users of the service including email addresses, photos, genders, links to Facebook accounts, dates of birth and precise latitude and longitude, among other personal attributes. The website was shut down after the breach was acknowledged by the site operator in December, along with a breach of the ""ladies.com"" website run by the same organisation.";23.11.24 00:00;Non-EU;Linkability, Identifiability, Disclosure of information, Non-compliance;0;1;2;Extern (Intentional);Unknown;Unknown;Unknown;Software, Services, Systems;HIBP;1;0;0
hibp-2023-01-08-Zurich-zurich.co.jp-Zurich;Zurich;In January 2023, the Japanese arm of Zurich insurance suffered a data breach that exposed 2.6M customer records with over 756k unique email addresses. The data was subsequently posted to a popular hacking forum and also included names, genders, dates of birth and details of insured vehicles.;08.01.23 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Unknown;Unknown;Network;HIBP;1;0;0
hibp-2019-09-01-Zynga-zynga.com-Zynga;Zynga;In September 2019, game developer Zynga (the creator of Words with Friends) suffered a data breach. The incident exposed 173M unique email addresses alongside usernames and passwords stored as salted SHA-1 hashes. The data was provided to HIBP by dehashed.com.;01.09.19 00:00;Non-EU;Linkability, Identifiability;0;1;0;Extern (Intentional);Unknown;Weak;Unknown;Network;HIBP;1;0;1
hibp-2022-04-22-Gemotest-gemotest.ru-___________ ___________ ________ (Gemotest);Gemotest;In April 2022, Russian pharmaceutical company Gemotest suffered a data breach that exposed 31 million patients. The data contained 6.3 million unique email addresses along with names, physical addresses, dates of birth, passport and insurance numbers. Gemotest was later fined for the breach.;22.04.22 00:00;Non-EU;Linkability, Identifiability, Disclosure of information, Non-compliance;0;2;1;Extern (Intentional);Unknown;Unknown;Unknown;Network;HIBP;1;0;0
hibp-2020-03-27-DecoratingTheHouse-ggumim.co.kr-____;DecoratingTheHouse;In March 2020, the Korean interior decoration website ???? (Decorating the House) suffered a data breach which impacted almost 1.3 million members. Served via the URL ggumim.co.kr, the exposed data included email addresses, names, usernames and phone numbers, all of which was subsequently shared extensively throughout online hacking communities. The data was provided to HIBP by breachbase.pw.;27.03.20 00:00;Non-EU;Linkability, Identifiability;0;2;0;Extern (Intentional);Unknown;;Unknown;Network;HIBP;1;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
hibp-2024-04-23-Tappware-tappware.com-Tappware;Tappware;In April 2024, a substantial volume of data was taken from the Bangladeshi IT services provider Tappware and published to a popular hacking forum. Comprising of 95k unique email addresses, the data also included extensive labour information on local citizens including names, physical addresses, job titles, dates of birth, genders and scans of government issued national identity (NID) cards.;23.04.24 00:00;Non-EU;Linkability, Identifiability;0;2;0;Unknown;Unknown;Unknown;Unknown;Software, Services, Systems;HIBP;1;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
;;;;;;;;;;;;;;;0;0;0
